Order_ID,Shipment_Date,Delivery_Date,Origin_State,Destination_State,Route,Distance_km,Truck_Type,Weight_kg,Freight_Cost_INR,Fuel_Cost_INR,Cost_per_km,Expected_Delivery_Days,Actual_Delivery_Days,Delivery_Time_Days,Delay_Flag,Load_Utilization_%,Driver_Experience_Yrs,Weather_Condition,Road_Condition,Month,Month_Name,Year
IND10621,2021-04-15,2021-04-18,Uttar Pradesh,West Bengal,Chennai-Kolkata,1659,Medium Truck,7374,101715.16,24283.67,61.31,3,3,3,0,73,2,Fog,Average,4,Apr,2021
IND10622,2022-09-24,2022-09-25,Odisha,Maharashtra,Mumbai-Pune,149,Heavy Truck,16082,16033.69,1401.43,107.61,1,1,1,0,96,12,Clear,Average,9,Sep,2022
IND10623,2021-09-15,2021-09-18,Telangana,West Bengal,Chennai-Kolkata,1659,Heavy Truck,23637,151070.63,16787.42,91.06,3,3,3,0,84,5,Clear,Average,9,Sep,2021
IND10624,2020-11-01,2020-11-02,Kerala,Maharashtra,Nagpur-Mumbai,856,Light Van,2660,79533.31,9789.73,92.91,2,1,1,0,91,2,Fog,Average,11,Nov,2020
IND10625,2024-05-11,2024-05-12,Uttar Pradesh,Maharashtra,Surat-Mumbai,284,Heavy Truck,28123,30512.76,3028.87,107.44,1,1,1,0,97,14,Clear,Good,5,May,2024
IND10626,2022-05-16,2022-05-21,Telangana,Maharashtra,Ahmedabad-Mumbai,524,Light Van,1254,38778.29,6640.49,74.0,2,5,5,1,55,7,Fog,Average,5,May,2022
IND10627,2023-08-04,2023-08-05,Punjab,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,29133,28027.46,6537.23,63.55,1,1,1,0,57,5,Clear,Good,8,Aug,2023
IND10628,2021-11-21,2021-11-24,Haryana,Maharashtra,Delhi-Mumbai,1400,Medium Truck,4592,89443.73,17142.98,63.89,3,3,3,0,80,4,Storm,Good,11,Nov,2021
IND10629,2020-10-26,2020-10-28,Telangana,Delhi,Lucknow-Delhi,555,Light Van,2012,56212.28,7242.97,101.28,2,2,2,0,69,10,Clear,Average,10,Oct,2020
IND10630,2022-02-14,2022-02-17,Haryana,West Bengal,Delhi-Kolkata,1472,Medium Truck,8526,136878.43,12682.81,92.99,3,3,3,0,82,16,Rain,Good,2,Feb,2022
IND10631,2020-04-27,2020-05-02,Haryana,Delhi,Lucknow-Delhi,555,Medium Truck,8179,35766.27,6879.05,64.44,2,5,5,1,58,6,Clear,Good,4,Apr,2020
IND10632,2021-04-15,2021-04-18,West Bengal,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,9472,80486.82,14954.76,60.15,3,3,3,0,73,6,Clear,Good,4,Apr,2021
IND10633,2023-12-29,2023-12-30,Uttar Pradesh,Karnataka,Chennai-Bangalore,346,Heavy Truck,17775,20223.05,4913.36,58.45,1,1,1,0,78,9,Rain,Average,12,Dec,2023
IND10634,2024-08-17,2024-08-18,Bihar,Maharashtra,Surat-Mumbai,284,Heavy Truck,30828,26680.64,3043.76,93.95,1,1,1,0,94,1,Rain,Good,8,Aug,2024
IND10635,2023-01-23,2023-01-26,Karnataka,West Bengal,Delhi-Kolkata,1472,Light Van,2090,73612.23,18777.1,50.01,3,3,3,0,60,16,Clear,Poor,1,Jan,2023
IND10636,2024-10-30,2024-10-31,Madhya Pradesh,Odisha,Kolkata-Bhubaneswar,441,Light Van,2408,22615.52,4232.31,51.28,1,1,1,0,70,17,Clear,Good,10,Oct,2024
IND10637,2021-08-03,2021-08-05,Haryana,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,10230,40488.81,5143.38,77.27,2,2,2,0,86,13,Clear,Average,8,Aug,2021
IND10638,2021-05-17,2021-05-18,Karnataka,Maharashtra,Surat-Mumbai,284,Medium Truck,5231,27944.04,3019.73,98.39,1,1,1,0,84,6,Clear,Poor,5,May,2021
IND10639,2023-06-07,2023-06-09,Madhya Pradesh,Delhi,Lucknow-Delhi,555,Heavy Truck,20118,54752.28,5621.29,98.65,2,2,2,0,89,2,Clear,Average,6,Jun,2023
IND10640,2022-04-06,2022-04-08,Gujarat,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,37838,41976.74,5123.23,80.11,2,2,2,0,62,8,Fog,Average,4,Apr,2022
IND10641,2024-02-02,2024-02-03,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,10960,43383.44,3681.33,98.38,1,1,1,0,59,4,Clear,Average,2,Feb,2024
IND10642,2022-08-20,2022-08-27,Odisha,Tamil Nadu,Mumbai-Chennai,1338,Light Van,2061,115705.87,18540.97,86.48,3,7,7,1,91,9,Clear,Good,8,Aug,2022
IND10643,2023-03-13,2023-03-15,Bihar,Delhi,Lucknow-Delhi,555,Medium Truck,6646,65703.79,4689.81,118.39,2,2,2,0,66,7,Storm,Average,3,Mar,2023
IND10644,2022-05-05,2022-05-08,Punjab,West Bengal,Delhi-Kolkata,1472,Light Van,1346,90339.9,20919.41,61.37,3,3,3,0,79,1,Clear,Good,5,May,2022
IND10645,2024-05-13,2024-05-20,Uttar Pradesh,Delhi,Lucknow-Delhi,555,Heavy Truck,34622,51085.92,4927.43,92.05,2,7,7,1,87,14,Clear,Poor,5,May,2024
IND10646,2023-09-25,2023-09-27,Maharashtra,Telangana,Bangalore-Hyderabad,575,Medium Truck,4600,48522.36,4862.68,84.39,2,2,2,0,93,2,Rain,Average,9,Sep,2023
IND10647,2023-05-20,2023-05-22,West Bengal,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,20700,33333.03,6257.1,63.61,2,2,2,0,78,8,Rain,Average,5,May,2023
IND10648,2024-05-31,2024-06-03,Maharashtra,West Bengal,Delhi-Kolkata,1472,Medium Truck,9071,150879.01,16953.16,102.5,3,3,3,0,65,11,Rain,Good,5,May,2024
IND10649,2023-12-25,2023-12-31,Odisha,Maharashtra,Surat-Mumbai,284,Heavy Truck,25248,19677.1,3248.57,69.29,1,6,6,1,96,5,Rain,Poor,12,Dec,2023
IND10650,2024-06-15,2024-06-16,Haryana,Rajasthan,Delhi-Jaipur,281,Light Van,735,21558.23,3378.05,76.72,1,1,1,0,89,18,Clear,Good,6,Jun,2024
IND10651,2020-03-23,2020-03-24,Madhya Pradesh,Karnataka,Chennai-Bangalore,346,Heavy Truck,32093,26378.4,3463.25,76.24,1,1,1,0,94,12,Clear,Average,3,Mar,2020
IND10652,2023-02-13,2023-02-16,Tamil Nadu,West Bengal,Delhi-Kolkata,1472,Light Van,1293,98762.83,18607.03,67.09,3,3,3,0,55,19,Rain,Good,2,Feb,2023
IND10653,2022-05-22,2022-05-23,Delhi,Rajasthan,Delhi-Jaipur,281,Medium Truck,6099,22521.97,3236.23,80.15,1,1,1,0,62,5,Clear,Average,5,May,2022
IND10654,2022-12-13,2022-12-14,Gujarat,Rajasthan,Delhi-Jaipur,281,Light Van,2434,23360.71,2906.44,83.13,1,1,1,0,77,7,Clear,Average,12,Dec,2022
IND10655,2022-11-01,2022-11-03,Rajasthan,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,8765,53498.05,7223.6,102.1,2,2,2,0,74,2,Fog,Good,11,Nov,2022
IND10656,2022-05-13,2022-05-16,Tamil Nadu,Tamil Nadu,Mumbai-Chennai,1338,Light Van,526,138556.32,17519.84,103.55,3,3,3,0,86,17,Rain,Average,5,May,2022
IND10657,2021-03-31,2021-04-01,Haryana,Maharashtra,Surat-Mumbai,284,Heavy Truck,21693,17352.09,3054.5,61.1,1,1,1,0,65,13,Clear,Good,3,Mar,2021
IND10658,2022-10-08,2022-10-09,Bihar,Maharashtra,Mumbai-Pune,149,Medium Truck,14459,13632.62,2076.07,91.49,1,1,1,0,61,11,Fog,Average,10,Oct,2022
IND10659,2020-01-28,2020-02-04,Odisha,Maharashtra,Ahmedabad-Mumbai,524,Light Van,1726,59072.54,7567.51,112.73,2,7,7,1,84,5,Rain,Average,1,Jan,2020
IND10660,2022-12-21,2022-12-22,Tamil Nadu,Karnataka,Chennai-Bangalore,346,Heavy Truck,39660,19934.81,4068.29,57.62,1,1,1,0,93,13,Storm,Good,12,Dec,2022
IND10661,2024-10-30,2024-11-01,Uttar Pradesh,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,37335,71137.01,8136.0,83.1,2,2,2,0,67,13,Fog,Average,10,Oct,2024
IND10662,2023-10-19,2023-10-20,Madhya Pradesh,Karnataka,Chennai-Bangalore,346,Medium Truck,6101,35473.55,4986.05,102.52,1,1,1,0,96,8,Clear,Average,10,Oct,2023
IND10663,2022-06-30,2022-07-02,Tamil Nadu,Maharashtra,Nagpur-Mumbai,856,Light Van,1622,79440.56,7983.36,92.8,2,2,2,0,57,11,Rain,Good,6,Jun,2022
IND10664,2022-10-18,2022-10-21,Delhi,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,8309,76320.85,11157.53,57.04,3,3,3,0,61,8,Rain,Poor,10,Oct,2022
IND10665,2024-11-29,2024-12-02,Tamil Nadu,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,3011,104046.13,13771.24,77.76,3,3,3,0,97,10,Fog,Average,11,Nov,2024
IND10666,2024-09-04,2024-09-06,Uttar Pradesh,Maharashtra,Surat-Mumbai,284,Heavy Truck,39154,24283.92,3717.21,85.51,1,2,2,1,67,11,Rain,Good,9,Sep,2024
IND10667,2022-07-08,2022-07-10,Maharashtra,Delhi,Lucknow-Delhi,555,Heavy Truck,30389,66438.6,8026.92,119.71,2,2,2,0,91,1,Clear,Good,7,Jul,2022
IND10668,2024-04-23,2024-04-26,Kerala,West Bengal,Chennai-Kolkata,1659,Light Van,2248,103691.74,20672.8,62.5,3,3,3,0,79,7,Clear,Average,4,Apr,2024
IND10669,2023-08-12,2023-08-13,Tamil Nadu,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,36797,52377.42,6466.33,118.77,1,1,1,0,77,8,Clear,Good,8,Aug,2023
IND10670,2021-03-07,2021-03-10,Rajasthan,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,8774,33661.74,3813.15,76.33,1,3,3,1,87,6,Fog,Good,3,Mar,2021
IND10671,2022-06-27,2022-06-28,West Bengal,Karnataka,Chennai-Bangalore,346,Light Van,679,22151.76,2915.15,64.02,1,1,1,0,59,14,Fog,Good,6,Jun,2022
IND10672,2024-06-18,2024-06-19,West Bengal,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,15796,34833.55,5393.14,78.99,1,1,1,0,86,7,Clear,Average,6,Jun,2024
IND10673,2023-07-29,2023-07-31,Odisha,Maharashtra,Hyderabad-Pune,559,Medium Truck,10279,51975.63,8252.41,92.98,2,2,2,0,84,3,Clear,Average,7,Jul,2023
IND10674,2024-01-27,2024-01-28,Telangana,Punjab,Delhi-Amritsar,446,Heavy Truck,22188,28965.39,5137.5,64.94,1,1,1,0,85,2,Fog,Good,1,Jan,2024
IND10675,2021-10-20,2021-10-27,Gujarat,Maharashtra,Nagpur-Mumbai,856,Medium Truck,10312,60263.03,7156.68,70.4,2,7,7,1,67,18,Clear,Average,10,Oct,2021
IND10676,2022-01-11,2022-01-13,Haryana,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,17024,57544.77,5003.43,109.82,2,2,2,0,96,3,Clear,Poor,1,Jan,2022
IND10677,2022-11-29,2022-12-02,Delhi,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,10666,160467.23,12996.73,119.93,3,3,3,0,59,14,Clear,Poor,11,Nov,2022
IND10678,2022-08-10,2022-08-13,Karnataka,West Bengal,Chennai-Kolkata,1659,Heavy Truck,18217,119899.39,17195.53,72.27,3,3,3,0,77,18,Fog,Poor,8,Aug,2022
IND10679,2023-02-04,2023-02-06,Delhi,Delhi,Lucknow-Delhi,555,Medium Truck,9584,33533.09,4609.4,60.42,2,2,2,0,55,13,Rain,Average,2,Feb,2023
IND10680,2020-08-08,2020-08-09,Telangana,Rajasthan,Delhi-Jaipur,281,Medium Truck,12078,29651.67,4027.92,105.52,1,1,1,0,64,8,Clear,Good,8,Aug,2020
IND10681,2020-09-17,2020-09-19,Rajasthan,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,20285,78779.3,9937.26,92.03,2,2,2,0,81,4,Clear,Good,9,Sep,2020
IND10682,2023-08-26,2023-08-27,Haryana,Maharashtra,Mumbai-Pune,149,Medium Truck,10370,8497.18,1891.78,57.03,1,1,1,0,62,15,Rain,Good,8,Aug,2023
IND10683,2020-09-29,2020-10-05,Madhya Pradesh,Maharashtra,Mumbai-Pune,149,Heavy Truck,32903,17324.83,1262.06,116.27,1,6,6,1,57,12,Fog,Average,9,Sep,2020
IND10684,2024-04-02,2024-04-03,Bihar,Rajasthan,Delhi-Jaipur,281,Medium Truck,9611,15585.23,2354.45,55.46,1,1,1,0,73,14,Rain,Poor,4,Apr,2024
IND10685,2024-08-20,2024-08-23,Maharashtra,West Bengal,Delhi-Kolkata,1472,Heavy Truck,21856,138036.72,17818.96,93.77,3,3,3,0,56,7,Clear,Good,8,Aug,2024
IND10686,2020-02-09,2020-02-10,Karnataka,Maharashtra,Surat-Mumbai,284,Medium Truck,5432,22627.87,4035.94,79.68,1,1,1,0,85,12,Clear,Good,2,Feb,2020
IND10687,2024-12-05,2024-12-13,Uttar Pradesh,West Bengal,Delhi-Kolkata,1472,Heavy Truck,37841,130954.53,17221.48,88.96,3,8,8,1,64,9,Fog,Average,12,Dec,2024
IND10688,2024-03-21,2024-03-22,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,7866,28631.92,6237.83,64.92,1,1,1,0,70,10,Clear,Good,3,Mar,2024
IND10689,2020-12-30,2021-01-01,Gujarat,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,28566,51439.89,7166.72,98.17,2,2,2,0,91,8,Clear,Good,12,Dec,2020
IND10690,2022-04-01,2022-04-03,Karnataka,Delhi,Lucknow-Delhi,555,Medium Truck,8054,65035.11,4734.69,117.18,2,2,2,0,74,2,Fog,Good,4,Apr,2022
IND10691,2021-12-20,2021-12-22,Odisha,Maharashtra,Hyderabad-Pune,559,Heavy Truck,24108,45888.2,5262.26,82.09,2,2,2,0,57,16,Storm,Poor,12,Dec,2021
IND10692,2020-05-26,2020-05-28,Kerala,West Bengal,Chennai-Kolkata,1659,Light Van,2570,143681.14,20909.99,86.61,3,2,2,0,89,18,Rain,Good,5,May,2020
IND10693,2021-03-23,2021-03-24,Uttar Pradesh,Maharashtra,Mumbai-Pune,149,Light Van,2281,9951.24,1654.57,66.79,1,1,1,0,88,10,Rain,Average,3,Mar,2021
IND10694,2021-02-02,2021-02-03,Gujarat,Punjab,Delhi-Amritsar,446,Heavy Truck,39914,50144.12,4475.56,112.43,1,1,1,0,75,6,Clear,Good,2,Feb,2021
IND10695,2023-08-31,2023-09-01,Rajasthan,Karnataka,Chennai-Bangalore,346,Medium Truck,4516,40821.84,3781.93,117.98,1,1,1,0,90,6,Clear,Average,8,Aug,2023
IND10696,2024-05-16,2024-05-17,Karnataka,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,26062,46322.98,4902.33,105.04,1,1,1,0,86,13,Clear,Good,5,May,2024
IND10697,2020-06-08,2020-06-11,Rajasthan,Maharashtra,Delhi-Mumbai,1400,Medium Truck,14774,123191.8,20123.41,87.99,3,3,3,0,72,19,Clear,Good,6,Jun,2020
IND10698,2024-11-21,2024-11-22,Uttar Pradesh,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,8491,51586.32,3847.38,116.98,1,1,1,0,88,17,Clear,Good,11,Nov,2024
IND10699,2024-06-25,2024-06-26,Haryana,Karnataka,Chennai-Bangalore,346,Medium Truck,12106,21026.25,3445.51,60.77,1,1,1,0,92,2,Fog,Good,6,Jun,2024
IND10700,2021-05-03,2021-05-06,West Bengal,Maharashtra,Delhi-Mumbai,1400,Medium Truck,8949,116892.1,16468.14,83.49,3,3,3,0,57,18,Clear,Average,5,May,2021
IND10701,2021-02-03,2021-02-05,Delhi,Telangana,Bangalore-Hyderabad,575,Heavy Truck,30958,50388.63,7410.6,87.63,2,2,2,0,57,7,Clear,Good,2,Feb,2021
IND10702,2021-03-21,2021-03-24,Delhi,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,6290,112972.89,16610.55,84.43,3,3,3,0,81,14,Clear,Poor,3,Mar,2021
IND10703,2024-01-08,2024-01-09,Haryana,Punjab,Delhi-Amritsar,446,Heavy Truck,35954,47351.5,6507.81,106.17,1,1,1,0,56,15,Rain,Good,1,Jan,2024
IND10704,2021-02-20,2021-02-21,Rajasthan,Rajasthan,Delhi-Jaipur,281,Medium Truck,12638,27236.82,3812.96,96.93,1,1,1,0,57,8,Clear,Good,2,Feb,2021
IND10705,2020-04-06,2020-04-09,West Bengal,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,4379,78762.83,15921.58,58.87,3,3,3,0,71,9,Fog,Poor,4,Apr,2020
IND10706,2023-09-06,2023-09-07,Gujarat,Odisha,Kolkata-Bhubaneswar,441,Medium Truck,12675,32744.95,4190.73,74.25,1,1,1,0,93,11,Clear,Good,9,Sep,2023
IND10707,2024-07-05,2024-07-08,Haryana,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,39054,98657.94,14926.89,73.74,3,3,3,0,92,3,Rain,Good,7,Jul,2024
IND10708,2022-12-12,2022-12-15,Maharashtra,West Bengal,Chennai-Kolkata,1659,Heavy Truck,25266,148636.87,21324.25,89.59,3,3,3,0,94,14,Rain,Good,12,Dec,2022
IND10709,2021-02-23,2021-02-25,Madhya Pradesh,Telangana,Bangalore-Hyderabad,575,Heavy Truck,32184,40481.2,7972.8,70.4,2,2,2,0,73,8,Clear,Average,2,Feb,2021
IND10710,2022-03-03,2022-03-06,Maharashtra,Maharashtra,Hyderabad-Pune,559,Heavy Truck,30195,32538.84,8227.45,58.21,2,3,3,1,73,3,Rain,Average,3,Mar,2022
IND10711,2021-12-16,2021-12-18,Punjab,Telangana,Bangalore-Hyderabad,575,Heavy Truck,25929,55060.73,7036.95,95.76,2,2,2,0,98,18,Clear,Good,12,Dec,2021
IND10712,2020-03-12,2020-03-18,Telangana,Delhi,Lucknow-Delhi,555,Light Van,1671,60812.79,6487.08,109.57,2,6,6,1,59,14,Fog,Average,3,Mar,2020
IND10713,2022-12-24,2022-12-25,Tamil Nadu,Karnataka,Chennai-Bangalore,346,Light Van,1238,39863.55,2810.85,115.21,1,1,1,0,59,8,Fog,Average,12,Dec,2022
IND10714,2023-06-21,2023-06-22,Bihar,Maharashtra,Mumbai-Pune,149,Medium Truck,6257,17593.99,1267.2,118.08,1,1,1,0,68,17,Clear,Poor,6,Jun,2023
IND10715,2022-11-02,2022-11-05,Punjab,West Bengal,Chennai-Kolkata,1659,Medium Truck,9558,173661.1,15084.85,104.68,3,3,3,0,81,8,Clear,Good,11,Nov,2022
IND10716,2021-05-11,2021-05-12,Maharashtra,Punjab,Delhi-Amritsar,446,Heavy Truck,27069,26661.51,3738.96,59.78,1,1,1,0,90,5,Clear,Average,5,May,2021
IND10717,2021-02-28,2021-03-02,Madhya Pradesh,Delhi,Lucknow-Delhi,555,Light Van,1481,60893.39,5997.35,109.72,2,2,2,0,94,12,Storm,Good,2,Feb,2021
IND10718,2022-06-13,2022-06-20,West Bengal,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,25668,104360.26,13859.2,78.0,3,7,7,1,89,2,Clear,Good,6,Jun,2022
IND10719,2020-06-02,2020-06-03,Delhi,Punjab,Delhi-Amritsar,446,Light Van,2588,45087.83,5557.82,101.09,1,1,1,0,75,17,Rain,Good,6,Jun,2020
IND10720,2022-10-21,2022-10-22,Bihar,Maharashtra,Nagpur-Mumbai,856,Medium Truck,5952,74633.58,10057.71,87.19,2,1,1,0,59,13,Rain,Average,10,Oct,2022
IND10721,2021-09-22,2021-09-23,Delhi,Maharashtra,Surat-Mumbai,284,Heavy Truck,26656,30672.69,3456.79,108.0,1,1,1,0,78,14,Rain,Average,9,Sep,2021
IND10722,2022-01-18,2022-01-22,Maharashtra,Karnataka,Chennai-Bangalore,346,Light Van,2626,27605.75,3911.13,79.79,1,4,4,1,93,9,Clear,Average,1,Jan,2022
IND10723,2021-12-04,2021-12-07,Maharashtra,Delhi,Lucknow-Delhi,555,Heavy Truck,36196,30150.69,5519.01,54.33,2,3,3,1,78,9,Clear,Average,12,Dec,2021
IND10724,2020-04-09,2020-04-11,Telangana,Maharashtra,Hyderabad-Pune,559,Medium Truck,11063,49738.51,8200.41,88.98,2,2,2,0,94,9,Clear,Average,4,Apr,2020
IND10725,2024-02-28,2024-03-02,Odisha,Tamil Nadu,Mumbai-Chennai,1338,Medium Truck,6861,82943.07,11513.31,61.99,3,3,3,0,97,6,Clear,Average,2,Feb,2024
IND10726,2024-12-08,2024-12-10,Maharashtra,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,37287,61615.19,7635.85,117.59,2,2,2,0,67,12,Clear,Good,12,Dec,2024
IND10727,2021-06-08,2021-06-10,Rajasthan,Maharashtra,Nagpur-Mumbai,856,Medium Truck,5591,74375.63,8712.94,86.89,2,2,2,0,92,10,Clear,Good,6,Jun,2021
IND10728,2024-12-17,2024-12-19,Bihar,Maharashtra,Ahmedabad-Mumbai,524,Medium Truck,12665,46504.54,6072.44,88.75,2,2,2,0,99,5,Clear,Good,12,Dec,2024
IND10729,2020-04-06,2020-04-09,Uttar Pradesh,West Bengal,Delhi-Kolkata,1472,Medium Truck,13713,167084.66,12897.51,113.51,3,3,3,0,55,18,Clear,Good,4,Apr,2020
IND10730,2023-07-14,2023-07-16,Tamil Nadu,Telangana,Bangalore-Hyderabad,575,Heavy Truck,34706,53889.56,4885.5,93.72,2,2,2,0,97,7,Clear,Average,7,Jul,2023
IND10731,2024-11-18,2024-11-20,Gujarat,Maharashtra,Hyderabad-Pune,559,Light Van,2841,39795.8,6152.81,71.19,2,2,2,0,93,13,Clear,Average,11,Nov,2024
IND10732,2024-06-28,2024-07-04,Tamil Nadu,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,25375,37060.75,6912.55,70.73,2,6,6,1,64,1,Clear,Average,6,Jun,2024
IND10733,2024-12-02,2024-12-05,Tamil Nadu,West Bengal,Delhi-Kolkata,1472,Heavy Truck,17861,125282.66,14551.53,85.11,3,3,3,0,56,6,Clear,Good,12,Dec,2024
IND10734,2024-11-13,2024-11-16,Punjab,West Bengal,Chennai-Kolkata,1659,Heavy Truck,27842,183589.21,19802.55,110.66,3,3,3,0,70,8,Clear,Average,11,Nov,2024
IND10735,2022-02-11,2022-02-12,Kerala,Punjab,Delhi-Amritsar,446,Heavy Truck,33039,47111.45,4437.95,105.63,1,1,1,0,91,9,Rain,Good,2,Feb,2022
IND10736,2021-04-11,2021-04-13,Kerala,Maharashtra,Nagpur-Mumbai,856,Heavy Truck,33139,100487.42,9176.57,117.39,2,2,2,0,70,7,Clear,Poor,4,Apr,2021
IND10737,2021-11-30,2021-12-02,Maharashtra,Maharashtra,Hyderabad-Pune,559,Light Van,545,30762.9,8018.92,55.03,2,2,2,0,77,10,Fog,Good,11,Nov,2021
IND10738,2024-06-22,2024-06-25,Rajasthan,West Bengal,Delhi-Kolkata,1472,Heavy Truck,21227,101248.32,20594.57,68.78,3,3,3,0,80,8,Clear,Average,6,Jun,2024
IND10739,2020-04-27,2020-04-28,Haryana,Rajasthan,Delhi-Jaipur,281,Heavy Truck,36022,15627.69,3263.01,55.61,1,1,1,0,70,2,Fog,Average,4,Apr,2020
IND10740,2020-08-26,2020-08-27,Punjab,Punjab,Delhi-Amritsar,446,Heavy Truck,26424,45748.69,4311.37,102.58,1,1,1,0,81,18,Fog,Poor,8,Aug,2020
IND10741,2023-10-21,2023-10-23,Haryana,Maharashtra,Hyderabad-Pune,559,Medium Truck,12643,33460.82,5227.93,59.86,2,2,2,0,95,15,Rain,Good,10,Oct,2023
IND10742,2021-05-04,2021-05-05,Punjab,Odisha,Kolkata-Bhubaneswar,441,Light Van,2618,25133.49,6473.27,56.99,1,1,1,0,84,6,Fog,Good,5,May,2021
IND10743,2023-07-29,2023-07-30,Uttar Pradesh,Punjab,Delhi-Amritsar,446,Heavy Truck,33951,39835.41,4200.88,89.32,1,1,1,0,87,14,Clear,Good,7,Jul,2023
IND10744,2024-05-28,2024-05-30,Uttar Pradesh,Delhi,Lucknow-Delhi,555,Heavy Truck,30233,43736.18,7579.73,78.8,2,2,2,0,86,18,Clear,Good,5,May,2024
IND10745,2023-11-01,2023-11-04,West Bengal,West Bengal,Delhi-Kolkata,1472,Heavy Truck,28200,147284.04,15577.87,100.06,3,3,3,0,63,3,Clear,Average,11,Nov,2023
IND10746,2023-11-03,2023-11-06,Uttar Pradesh,Tamil Nadu,Mumbai-Chennai,1338,Heavy Truck,34507,112513.86,19935.69,84.09,3,3,3,0,65,1,Clear,Poor,11,Nov,2023
IND10747,2021-08-17,2021-08-18,Rajasthan,Odisha,Kolkata-Bhubaneswar,441,Heavy Truck,36548,35180.08,4664.5,79.77,1,1,1,0,91,1,Clear,Good,8,Aug,2021
IND10748,2024-07-25,2024-07-26,Bihar,Maharashtra,Surat-Mumbai,284,Medium Truck,13532,22658.95,2970.82,79.79,1,1,1,0,60,14,Clear,Average,7,Jul,2024
IND10749,2021-11-07,2021-11-08,Kerala,Rajasthan,Delhi-Jaipur,281,Heavy Truck,38465,31199.81,3501.89,111.03,1,1,1,0,84,1,Clear,Poor,11,Nov,2021
IND10750,2021-07-18,2021-07-19,West Bengal,Karnataka,Chennai-Bangalore,346,Medium Truck,7907,26872.37,5096.79,77.67,1,1,1,0,94,1,Clear,Good,7,Jul,2021
IND10751,2024-08-14,2024-08-16,Karnataka,Maharashtra,Ahmedabad-Mumbai,524,Heavy Truck,24680,38429.01,7772.74,73.34,2,2,2,0,69,4,Clear,Good,8,Aug,2024
IND10752,2024-07-24,2024-07-27,Telangana,Maharashtra,Delhi-Mumbai,1400,Light Van,2408,103176.44,18130.62,73.7,3,3,3,0,84,12,Rain,Poor,7,Jul,2024
IND10753,2024-04-02,2024-04-09,Karnataka,West Bengal,Delhi-Kolkata,1472,Light Van,2073,93857.75,19551.46,63.76,3,7,7,1,72,15,Storm,Poor,4,Apr,2024
IND10754,2020-04-07,2020-04-10,Tamil Nadu,West Bengal,Chennai-Kolkata,1659,Medium Truck,7962,182901.8,19814.79,110.25,3,3,3,0,66,4,Clear,Average,4,Apr,2020
IND10755,2020-05-21,2020-05-24,Odisha,West Bengal,Delhi-Kolkata,1472,Medium Truck,13619,88708.84,19563.51,60.26,3,3,3,0,58,10,Clear,Good,5,May,2020
IND10756,2024-10-02,2024-10-05,Punjab,Maharashtra,Delhi-Mumbai,1400,Medium Truck,10150,159043.85,19625.84,113.6,3,3,3,0,70,11,Clear,Good,10,Oct,2024
IND10757,2020-04-13,2020-04-15,Haryana,Maharashtra,Nagpur-Mumbai,856,Medium Truck,4766,59785.39,9760.68,69.84,2,2,2,0,77,6,Rain,Average,4,Apr,2020
IND10758,2024-08-02,2024-08-03,Rajasthan,Rajasthan,Delhi-Jaipur,281,Medium Truck,6549,31741.73,3467.27,112.96,1,1,1,0,65,10,Clear,Good,8,Aug,2024
IND10759,2023-06-08,2023-06-09,Bihar,Rajasthan,Delhi-Jaipur,281,Medium Truck,5309,29605.44,3304.9,105.36,1,1,1,0,78,12,Storm,Good,6,Jun,2023
IND10760,2020-08-16,2020-08-17,Haryana,Odisha,Kolkata-Bhubaneswar,441,Light Van,1079,40015.95,5264.35,90.74,1,1,1,0,76,3,Clear,Average,8,Aug,2020
IND10761,2020-05-21,2020-05-22,Bihar,Karnataka,Chennai-Bangalore,346,Light Van,2904,33514.56,4923.7,96.86,1,1,1,0,93,15,Clear,Average,5,May,2020
